,record,type,0_qrs_interval,0_pre-RR,0_post-RR,0_qt_interval,0_st_interval
61514,113,N,10,370,368.0,17,1
61515,113,N,10,368,360.0,17,1
61516,113,N,21,360,376.0,38,10
61517,113,N,9,376,378.0,17,1
61518,113,N,10,378,396.0,25,1
61519,113,N,10,396,363.0,18,1
61520,113,N,20,363,358.0,37,9
61521,113,N,21,358,384.0,40,11
61522,113,N,21,384,329.0,46,10
61523,113,N,10,329,335.0,19,1
61524,113,N,10,335,372.0,19,1
61525,113,N,10,372,361.0,17,1
61526,113,N,10,361,346.0,25,1
61527,113,N,21,346,422.0,39,10
61528,113,N,10,422,380.0,18,1
61529,113,N,10,380,353.0,20,1
61530,113,N,10,353,356.0,18,1
61531,113,N,10,356,317.0,17,1
61532,113,N,9,317,282.0,18,1
61533,113,N,10,282,363.0,17,1
61534,113,N,11,363,384.0,20,1
61535,113,N,10,384,311.0,30,1
61536,113,N,9,311,302.0,19,1
61537,113,N,9,302,333.0,16,1
61538,113,N,10,333,352.0,17,1
61539,113,N,10,352,312.0,19,1
61540,113,N,10,312,361.0,17,1
61541,113,N,21,361,369.0,39,10
61542,113,N,10,369,301.0,18,1
61543,113,N,20,301,296.0,42,9
61544,113,N,20,296,323.0,36,9
61545,113,N,20,323,387.0,35,9
61546,113,N,10,387,415.0,19,1
61547,113,N,11,415,400.0,22,1
61548,113,N,10,400,386.0,18,1
61549,113,N,10,386,351.0,19,1
61550,113,N,9,351,364.0,18,1
61551,113,N,10,364,372.0,17,1
61552,113,N,22,372,411.0,41,11
61553,113,N,10,411,367.0,19,1
61554,113,N,9,367,325.0,19,1
61555,113,N,20,325,359.0,36,9
61556,113,N,20,359,365.0,43,9
61557,113,N,9,365,365.0,24,1
61558,113,N,10,365,398.0,18,1
61559,113,N,22,398,353.0,39,10
61560,113,N,10,353,304.0,19,1
61561,113,N,21,304,327.0,38,10
61562,113,N,20,327,355.0,37,9
61563,113,N,20,355,314.0,38,10
61564,113,N,10,314,339.0,19,1
61565,113,N,10,339,411.0,20,1
61566,113,N,10,411,397.0,21,1
61567,113,N,10,397,384.0,23,1
61568,113,N,20,384,382.0,45,9
61569,113,N,10,382,386.0,18,1
61570,113,N,10,386,375.0,19,1
61571,113,N,10,375,365.0,21,1
61572,113,N,20,365,333.0,37,9
61573,113,N,20,333,315.0,41,11
61574,113,N,21,315,308.0,37,9
61575,113,N,20,308,295.0,36,9
61576,113,N,20,295,321.0,37,10
61577,113,N,11,321,332.0,19,1
61578,113,N,10,332,339.0,18,1
61579,113,N,8,339,311.0,15,1
61580,113,N,10,311,327.0,18,1
61581,113,N,20,327,362.0,38,10
61582,113,N,9,362,338.0,15,1
61583,113,N,10,338,323.0,20,1
61584,113,N,10,323,344.0,18,1
61585,113,N,10,344,314.0,20,1
61586,113,N,10,314,303.0,18,1
61587,113,N,9,303,398.0,17,1
61588,113,N,10,398,391.0,19,1
61589,113,N,11,391,376.0,20,1
61590,113,N,10,376,361.0,19,1
61591,113,N,10,361,359.0,29,1
61592,113,N,10,359,326.0,18,1
61593,113,N,10,326,349.0,18,1
61594,113,N,10,349,347.0,18,1
61595,113,N,10,347,327.0,25,1
61596,113,N,9,327,329.0,19,1
61597,113,N,21,329,299.0,38,10
61598,113,N,9,299,327.0,14,1
61599,113,N,10,327,301.0,18,1
61600,113,N,9,301,325.0,17,1
61601,113,N,20,325,365.0,35,9
61602,113,N,22,365,390.0,38,9
61603,113,N,21,390,347.0,41,11
61604,113,N,11,347,337.0,20,1
61605,113,N,20,337,333.0,47,10
61606,113,N,10,333,328.0,18,1
61607,113,N,20,328,282.0,37,10
61608,113,N,11,282,314.0,18,1
61609,113,N,10,314,319.0,18,1
61610,113,N,21,319,319.0,38,10
61611,113,N,20,319,313.0,36,9
61612,113,N,20,313,276.0,38,10
61613,113,N,10,276,276.0,17,1
61614,113,N,9,276,362.0,16,1
61615,113,N,11,362,421.0,26,1
61616,113,N,21,421,341.0,39,10
61617,113,N,10,341,295.0,19,1
61618,113,N,10,295,297.0,19,1
61619,113,N,10,297,335.0,17,1
61620,113,N,21,335,300.0,37,9
61621,113,N,21,300,307.0,38,11
61622,113,N,11,307,365.0,17,1
61623,113,N,11,365,388.0,19,1
61624,113,N,21,388,359.0,36,9
61625,113,N,20,359,299.0,36,9
61626,113,N,10,299,292.0,18,1
61627,113,N,10,292,322.0,17,1
61628,113,N,21,322,377.0,38,9
61629,113,N,10,377,323.0,19,1
61630,113,N,10,323,304.0,19,1
61631,113,N,10,304,360.0,19,1
61632,113,N,20,360,365.0,36,9
61633,113,N,10,365,350.0,19,1
61634,113,N,10,350,357.0,27,1
61635,113,N,11,357,356.0,26,1
61636,113,N,21,356,336.0,37,9
61637,113,N,9,336,327.0,16,1
61638,113,N,10,327,287.0,26,1
61639,113,N,9,287,277.0,17,1
61640,113,N,10,277,285.0,16,1
61641,113,N,10,285,364.0,18,1
61642,113,N,20,364,376.0,37,9
61643,113,N,21,376,325.0,39,11
61644,113,N,20,325,331.0,37,10
61645,113,N,9,331,353.0,25,1
61646,113,N,10,353,360.0,19,1
61647,113,N,21,360,357.0,39,11
61648,113,N,11,357,346.0,34,1
61649,113,N,10,346,357.0,18,1
61650,113,N,20,357,364.0,38,10
61651,113,N,9,364,312.0,17,1
61652,113,N,9,312,306.0,18,1
61653,113,N,9,306,369.0,16,1
61654,113,N,22,369,362.0,43,10
61655,113,N,10,362,326.0,18,1
61656,113,N,10,326,317.0,18,1
61657,113,N,10,317,353.0,18,1
61658,113,N,10,353,377.0,18,1
61659,113,N,10,377,326.0,17,1
61660,113,N,20,326,343.0,45,11
61661,113,N,22,343,357.0,40,10
61662,113,N,21,357,368.0,38,10
61663,113,N,10,368,375.0,17,1
61664,113,N,10,375,363.0,17,1
61665,113,N,10,363,390.0,19,1
61666,113,N,11,390,410.0,20,1
61667,113,N,10,410,396.0,19,1
61668,113,N,20,396,362.0,38,10
61669,113,N,20,362,364.0,43,9
61670,113,N,21,364,361.0,42,9
61671,113,N,22,361,378.0,40,10
61672,113,N,11,378,386.0,28,1
61673,113,N,10,386,395.0,19,1
61674,113,N,22,395,407.0,38,9
61675,113,N,20,407,379.0,35,9
61676,113,N,9,379,403.0,17,1
61677,113,N,20,403,420.0,36,9
61678,113,N,10,420,402.0,19,1
61679,113,N,10,402,391.0,18,1
61680,113,N,20,391,389.0,38,10
61681,113,N,20,389,358.0,44,10
61682,113,N,20,358,414.0,35,9
61683,113,N,11,414,403.0,19,1
61684,113,N,21,403,391.0,38,10
61685,113,N,10,391,379.0,18,1
61686,113,N,20,379,348.0,35,9
61687,113,N,10,348,367.0,26,1
61688,113,N,20,367,414.0,48,10
61689,113,N,21,414,369.0,38,10
61690,113,N,21,369,359.0,38,9
61691,113,N,20,359,403.0,36,9
61692,113,N,10,403,363.0,19,1
61693,113,N,20,363,325.0,37,10
61694,113,N,11,325,361.0,20,1
61695,113,N,11,361,381.0,21,1
61696,113,N,21,381,330.0,39,10
61697,113,N,10,330,290.0,18,1
61698,113,N,20,290,308.0,36,9
61699,113,N,9,308,393.0,17,1
61700,113,N,21,393,401.0,37,9
61701,113,N,10,401,349.0,19,1
61702,113,N,10,349,357.0,27,1
61703,113,N,10,357,393.0,18,1
61704,113,N,10,393,362.0,19,1
61705,113,N,10,362,346.0,18,1
61706,113,N,20,346,377.0,43,9
61707,113,N,10,377,360.0,19,1
61708,113,N,10,360,325.0,27,1
61709,113,N,20,325,323.0,37,9
61710,113,N,9,323,348.0,16,1
61711,113,N,21,348,327.0,37,9
61712,113,N,10,327,361.0,18,1
61713,113,N,11,361,376.0,20,1
61714,113,N,10,376,376.0,19,1
61715,113,N,10,376,374.0,29,1
61716,113,N,10,374,338.0,24,1
61717,113,N,20,338,364.0,36,9
61718,113,N,10,364,416.0,18,1
61719,113,N,22,416,370.0,40,10
61720,113,N,21,370,362.0,46,10
61721,113,N,20,362,363.0,36,9
61722,113,N,10,363,349.0,18,1
61723,113,N,20,349,293.0,43,10
61724,113,N,10,293,320.0,19,1
61725,113,N,22,320,343.0,37,9
61726,113,N,20,343,325.0,35,9
61727,113,N,9,325,295.0,17,1
61728,113,N,20,295,294.0,37,10
61729,113,N,10,294,287.0,17,1
61730,113,N,9,287,301.0,17,1
61731,113,N,21,301,298.0,41,11
61732,113,N,10,298,285.0,18,1
61733,113,N,10,285,268.0,17,1
61734,113,N,10,268,261.0,17,1
61735,113,N,10,261,317.0,17,1
61736,113,N,20,317,281.0,37,10
61737,113,N,10,281,304.0,17,1
61738,113,N,19,304,361.0,39,8
61739,113,N,21,361,399.0,38,10
61740,113,N,9,399,342.0,17,1
61741,113,N,19,342,285.0,36,10
61742,113,N,10,285,307.0,17,1
61743,113,N,9,307,325.0,17,1
61744,113,N,10,325,346.0,19,1
61745,113,N,10,346,369.0,18,1
61746,113,N,9,369,321.0,17,1
61747,113,N,21,321,343.0,38,10
61748,113,N,10,343,368.0,18,1
61749,113,N,10,368,373.0,17,1
61750,113,N,20,373,327.0,38,10
61751,113,N,22,327,398.0,38,9
61752,113,N,10,398,379.0,17,1
61753,113,N,10,379,343.0,18,1
61754,113,N,10,343,341.0,19,1
61755,113,N,20,341,354.0,36,9
61756,113,N,10,354,382.0,17,1
61757,113,N,11,382,410.0,20,1
61758,113,N,10,410,406.0,18,1
61759,113,N,10,406,389.0,18,1
61760,113,N,20,389,375.0,37,9
61761,113,N,9,375,384.0,17,1
61762,113,N,10,384,387.0,18,1
61763,113,N,10,387,389.0,18,1
61764,113,N,10,389,346.0,18,1
61765,113,N,10,346,340.0,19,1
61766,113,N,20,340,347.0,36,9
61767,113,N,10,347,366.0,50,1
61768,113,N,8,366,348.0,23,1
61769,113,N,11,348,370.0,20,1
61770,113,N,21,370,376.0,39,10
61771,113,N,9,376,327.0,18,1
61772,113,N,9,327,327.0,18,1
61773,113,N,20,327,355.0,36,9
61774,113,N,20,355,417.0,40,9
61775,113,N,11,417,382.0,21,1
61776,113,N,20,382,328.0,41,11
61777,113,N,21,328,336.0,36,9
61778,113,N,10,336,287.0,17,1
61779,113,N,10,287,269.0,17,1
61780,113,N,20,269,246.0,36,10
61781,113,N,20,246,276.0,34,9
61782,113,N,21,276,499.0,37,9
61783,113,N,10,499,394.0,18,1
61784,113,N,9,394,395.0,20,1
61785,113,N,10,395,404.0,23,1
61786,113,N,10,404,402.0,18,1
61787,113,N,10,402,347.0,18,1
61788,113,N,10,347,339.0,18,1
61789,113,N,10,339,391.0,20,1
61790,113,N,21,391,377.0,37,9
61791,113,N,10,377,343.0,25,1
61792,113,N,20,343,283.0,38,10
61793,113,N,21,283,369.0,40,11
61794,113,N,21,369,417.0,40,10
61795,113,N,10,417,399.0,18,1
61796,113,N,10,399,356.0,18,1
61797,113,N,20,356,341.0,43,10
61798,113,N,10,341,367.0,19,1
61799,113,N,11,367,384.0,22,1
61800,113,N,10,384,355.0,25,1
61801,113,N,9,355,315.0,18,1
61802,113,N,10,315,342.0,18,1
61803,113,N,20,342,381.0,37,10
61804,113,N,20,381,377.0,36,9
61805,113,N,20,377,364.0,38,10
61806,113,N,10,364,375.0,19,1
61807,113,N,10,375,369.0,27,1
61808,113,N,10,369,356.0,18,1
61809,113,N,10,356,315.0,18,1
61810,113,N,20,315,332.0,38,10
61811,113,N,10,332,400.0,19,1
61812,113,N,10,400,385.0,17,1
61813,113,N,10,385,322.0,19,1
61814,113,N,10,322,329.0,19,1
61815,113,N,10,329,340.0,18,1
61816,113,N,10,340,367.0,17,1
61817,113,N,10,367,411.0,27,1
61818,113,N,10,411,332.0,18,1
61819,113,N,10,332,311.0,18,1
61820,113,N,10,311,339.0,17,1
61821,113,N,20,339,318.0,37,9
61822,113,N,10,318,294.0,18,1
61823,113,N,9,294,362.0,15,1
61824,113,N,20,362,398.0,45,10
61825,113,N,10,398,364.0,18,1
61826,113,N,9,364,337.0,18,1
61827,113,N,10,337,369.0,18,1
61828,113,N,20,369,372.0,36,9
61829,113,N,20,372,382.0,38,10
61830,113,N,10,382,381.0,18,1
61831,113,N,10,381,391.0,16,1
61832,113,N,21,391,344.0,39,11
61833,113,N,20,344,294.0,37,9
61834,113,N,9,294,286.0,17,1
61835,113,N,9,286,306.0,16,1
61836,113,N,20,306,335.0,38,10
61837,113,N,10,335,450.0,17,1
61838,113,N,10,450,416.0,18,1
61839,113,N,10,416,356.0,18,1
61840,113,N,20,356,311.0,38,10
61841,113,N,19,311,319.0,33,8
61842,117,N,23,117,409.0,36,11
61843,117,N,33,409,408.0,50,11
61844,117,N,6,408,402.0,22,12
61845,117,N,39,402,426.0,79,11
61846,117,N,24,426,415.0,37,11
61847,117,N,37,415,428.0,56,13
61848,117,N,34,428,428.0,51,11
61849,117,N,33,428,424.0,46,10
61850,117,N,25,424,429.0,40,12
61851,117,N,33,429,424.0,50,11
61852,117,N,35,424,418.0,54,12
61853,117,N,24,418,439.0,37,11
61854,117,N,29,439,434.0,46,12
61855,117,N,0,434,425.0,22,12
61856,117,N,24,425,452.0,40,12
61857,117,N,31,452,433.0,49,12
61858,117,N,34,433,448.0,51,11
61859,117,N,24,448,440.0,38,11
61860,117,N,0,440,449.0,22,12
61861,117,N,36,449,448.0,55,11
61862,117,N,1,448,441.0,22,11
61863,117,N,27,441,441.0,41,12
61864,117,N,43,441,429.0,78,13
61865,117,N,31,429,440.0,49,12
61866,117,N,38,440,410.0,58,13
61867,117,N,37,410,417.0,57,14
61868,117,N,27,417,414.0,42,11
61869,117,N,6,414,419.0,23,12
61870,117,N,31,419,443.0,49,11
61871,117,N,30,443,443.0,47,11
61872,117,N,37,443,436.0,55,12
61873,117,N,31,436,453.0,51,12
61874,117,N,37,453,434.0,55,13
61875,117,N,32,434,453.0,47,12
61876,117,N,38,453,442.0,58,13
61877,117,N,1,442,431.0,24,13
61878,117,N,26,431,438.0,41,12
61879,117,N,6,438,428.0,23,13
61880,117,N,28,428,442.0,42,12
61881,117,N,25,442,430.0,38,11
61882,117,N,31,430,439.0,48,12
61883,117,N,37,439,456.0,55,11
61884,117,N,27,456,427.0,41,12
61885,117,N,35,427,452.0,53,12
61886,117,N,40,452,448.0,80,11
61887,117,N,0,448,433.0,23,13
61888,117,N,34,433,436.0,52,12
61889,117,N,36,436,440.0,57,13
61890,117,N,34,440,437.0,51,12
61891,117,N,26,437,435.0,42,13
61892,117,N,41,435,444.0,81,11
61893,117,N,6,444,436.0,24,13
61894,117,N,33,436,436.0,51,12
61895,117,N,35,436,447.0,53,11
61896,117,N,6,447,429.0,24,13
61897,117,N,35,429,441.0,54,12
61898,117,N,6,441,415.0,23,12
61899,117,N,38,415,432.0,56,11
61900,117,N,38,432,421.0,57,12
61901,117,N,37,421,416.0,57,13
61902,117,N,27,416,441.0,40,11
61903,117,N,32,441,423.0,51,12
61904,117,N,25,423,440.0,40,11
61905,117,N,1,440,420.0,22,11
61906,117,N,30,420,441.0,47,12
61907,117,N,41,441,441.0,59,11
61908,117,N,35,441,424.0,54,12
61909,117,N,30,424,445.0,47,12
61910,117,N,39,445,403.0,57,11
61911,117,N,35,403,436.0,55,12
61912,117,N,38,436,424.0,78,11
61913,117,N,6,424,435.0,21,11
61914,117,N,26,435,442.0,38,10
61915,117,N,6,442,443.0,22,11
61916,117,N,32,443,454.0,50,11
61917,117,N,30,454,433.0,43,11
61918,117,N,31,433,453.0,46,12
61919,117,N,1,453,435.0,23,12
61920,117,N,40,435,451.0,58,12
61921,117,N,1,451,433.0,22,12
61922,117,N,1,433,439.0,23,13
61923,117,N,34,439,432.0,77,12
61924,117,N,5,432,425.0,23,13
61925,117,N,25,425,444.0,39,11
61926,117,N,6,444,439.0,21,11
61927,117,N,30,439,434.0,47,12
61928,117,N,23,434,442.0,35,11
61929,117,N,37,442,430.0,57,12
61930,117,N,37,430,428.0,58,12
61931,117,N,24,428,418.0,38,12
61932,117,N,34,418,440.0,51,10
61933,117,N,40,440,424.0,59,13
61934,117,N,23,424,432.0,38,12
61935,117,N,36,432,441.0,51,12
61936,117,N,6,441,433.0,23,13
61937,117,N,32,433,439.0,48,12
61938,117,N,6,439,423.0,22,12
61939,117,N,30,423,441.0,44,12
61940,117,N,34,441,423.0,52,11
61941,117,N,37,423,427.0,56,12
61942,117,N,36,427,425.0,54,11
61943,117,N,26,425,414.0,44,14
61944,117,N,23,414,429.0,38,12
61945,117,N,39,429,419.0,81,12
61946,117,N,28,419,433.0,44,12
61947,117,N,29,433,430.0,46,13
61948,117,N,6,430,430.0,22,12
61949,117,N,37,430,445.0,55,12
61950,117,N,36,445,430.0,52,11
61951,117,N,6,430,426.0,24,13
61952,117,N,33,426,437.0,78,11
61953,117,N,33,437,427.0,51,13
61954,117,N,31,427,446.0,46,11
61955,117,N,31,446,437.0,45,13
61956,117,N,23,437,435.0,38,12
61957,117,N,27,435,433.0,43,13
61958,117,N,5,433,423.0,21,12
61959,117,N,31,423,440.0,47,12
61960,117,N,35,440,419.0,53,11
61961,117,N,24,419,429.0,40,12
61962,117,N,24,429,427.0,37,11
61963,117,N,37,427,407.0,56,12
61964,117,N,29,407,431.0,43,12
61965,117,N,37,431,425.0,54,12
61966,117,N,5,425,428.0,24,14
61967,117,N,37,428,428.0,56,12
61968,117,N,24,428,429.0,38,11
61969,117,N,30,429,434.0,48,12
61970,117,N,33,434,428.0,50,10
61971,117,N,28,428,416.0,44,13
61972,117,N,25,416,423.0,42,12
61973,117,N,37,423,418.0,56,12
61974,117,N,35,418,416.0,54,11
61975,117,N,35,416,442.0,76,11
61976,117,N,6,442,434.0,22,12
61977,117,N,23,434,464.0,36,10
61978,117,N,31,464,445.0,44,11
61979,117,N,6,445,452.0,23,12
61980,117,N,25,452,444.0,40,11
61981,117,N,6,444,444.0,23,12
61982,117,N,36,444,454.0,55,12
61983,117,N,22,454,439.0,37,12
61984,117,N,39,439,455.0,59,12
61985,117,N,27,455,433.0,41,12
61986,117,N,38,433,445.0,57,12
61987,117,N,30,445,425.0,44,11
61988,117,N,6,425,432.0,23,12
61989,117,N,34,432,432.0,52,11
61990,117,N,31,432,415.0,49,12
61991,117,N,30,415,422.0,48,12
61992,117,N,31,422,428.0,47,12
61993,117,N,37,428,410.0,55,13
61994,117,N,40,410,425.0,79,12
61995,117,N,6,425,419.0,23,12
61996,117,N,33,419,430.0,50,12
61997,117,N,30,430,419.0,43,11
61998,117,N,28,419,425.0,45,14
61999,117,N,24,425,434.0,35,10
62000,117,N,34,434,409.0,52,12
62001,117,N,27,409,429.0,41,11
62002,117,N,44,429,428.0,79,11
62003,117,N,38,428,423.0,58,14
62004,117,N,32,423,441.0,49,12
62005,117,N,28,441,416.0,43,13
62006,117,N,36,416,435.0,54,11
62007,117,N,36,435,418.0,57,12
62008,117,N,6,418,433.0,23,12
62009,117,N,37,433,433.0,56,12
62010,117,N,5,433,422.0,23,13
62011,117,N,39,422,439.0,81,12
62012,117,N,6,439,428.0,22,11
62013,117,N,30,428,434.0,46,12
62014,117,N,23,434,437.0,37,11
62015,117,N,25,437,424.0,41,12
62016,117,N,30,424,426.0,46,12
62017,117,N,6,426,416.0,22,11
62018,117,N,38,416,417.0,77,13
62019,117,N,28,417,433.0,43,11
62020,117,N,5,433,406.0,23,13
62021,117,N,27,406,423.0,44,12
62022,117,N,38,423,422.0,56,11
62023,117,N,6,422,406.0,22,11
62024,117,N,37,406,420.0,58,12
62025,117,N,6,420,408.0,22,12
62026,117,N,38,408,416.0,57,12
62027,117,N,35,416,412.0,52,11
62028,117,N,5,412,413.0,23,13
62029,117,N,34,413,431.0,50,11
62030,117,N,40,431,416.0,80,13
62031,117,N,30,416,431.0,44,12
62032,117,N,36,431,422.0,55,13
62033,117,N,27,422,433.0,43,13
62034,117,N,38,433,423.0,57,11
62035,117,N,6,423,425.0,23,12
62036,117,N,25,425,430.0,42,12
62037,117,N,6,430,421.0,21,11
62038,117,N,33,421,416.0,52,11
62039,117,N,31,416,425.0,48,12
62040,117,N,34,425,412.0,52,12
62041,117,N,28,412,425.0,43,12
62042,117,N,32,425,420.0,81,12
62043,117,N,31,420,431.0,45,12
62044,117,N,32,431,436.0,49,11
62045,117,N,24,436,429.0,37,11
62046,117,N,33,429,452.0,48,11
62047,117,N,1,452,427.0,21,11
62048,117,N,0,427,435.0,24,14
62049,117,N,26,435,433.0,38,11
62050,117,N,5,433,424.0,24,14
62051,117,N,40,424,446.0,82,12
62052,117,N,40,446,426.0,81,12
62053,117,N,37,426,443.0,78,11
62054,117,N,6,443,426.0,21,11
62055,117,N,29,426,448.0,44,12
62056,117,N,22,448,443.0,36,12
62057,117,N,1,443,441.0,21,11
62058,117,N,29,441,433.0,43,11
62059,117,N,6,433,443.0,22,12
62060,117,N,39,443,433.0,81,11
62061,117,N,6,433,428.0,22,12
62062,117,N,27,428,436.0,40,11
62063,117,N,27,436,413.0,44,12
62064,117,N,34,413,432.0,53,11
62065,117,N,33,432,424.0,52,12
62066,117,N,6,424,424.0,23,12
62067,117,N,29,424,428.0,44,11
62068,117,N,24,428,416.0,39,12
62069,117,N,35,416,426.0,54,12
62070,117,N,27,426,419.0,42,13
62071,117,N,5,419,417.0,22,12
62072,117,N,34,417,434.0,51,11
62073,117,N,6,434,430.0,21,11
62074,117,N,35,430,434.0,53,11
62075,117,N,27,434,447.0,39,11
62076,117,N,6,447,433.0,21,11
62077,117,N,39,433,445.0,56,11
62078,117,N,28,445,420.0,44,12
62079,117,N,37,420,427.0,57,13
62080,117,N,37,427,431.0,52,12
62081,117,N,6,431,417.0,23,12
62082,117,N,33,417,429.0,48,12
62083,117,N,37,429,421.0,78,11
62084,117,N,6,421,427.0,24,13
62085,117,N,34,427,438.0,52,11
62086,117,N,6,438,427.0,22,12
62087,117,N,36,427,436.0,53,11
62088,117,N,38,436,423.0,56,11
62089,117,N,6,423,431.0,23,13
62090,117,N,41,431,429.0,81,12
62091,117,N,6,429,423.0,23,12
62092,117,N,28,423,427.0,45,12
62093,117,N,34,427,430.0,52,11
62094,117,N,33,430,421.0,49,12
62095,117,N,34,421,437.0,51,10
62096,117,N,37,437,419.0,55,12
62097,117,N,29,419,431.0,42,12
62098,117,N,36,431,418.0,56,13
62099,117,N,6,418,425.0,23,12
62100,117,N,37,425,426.0,56,11
62101,117,N,6,426,413.0,22,12
62102,117,N,37,413,427.0,77,11
62103,117,N,31,427,418.0,50,12
62104,117,N,30,418,420.0,48,12
62105,117,N,38,420,424.0,75,10
62106,117,N,6,424,422.0,23,13
62107,117,N,36,422,438.0,55,12
62108,117,N,38,438,418.0,81,13
62109,117,N,28,418,424.0,43,13
62110,117,N,33,424,420.0,48,11
62111,117,N,31,420,412.0,48,12
62112,117,N,26,412,418.0,41,12
62113,117,N,34,418,428.0,53,11
62114,117,N,29,428,414.0,44,13
62115,117,N,35,414,426.0,52,11
62116,117,N,6,426,415.0,25,14
62117,117,N,25,415,426.0,38,11
62118,117,N,29,426,423.0,44,12
62119,117,N,6,423,420.0,23,12
62120,117,N,32,420,428.0,49,11
62121,117,N,28,428,415.0,42,13
62122,117,N,36,415,430.0,52,10
62123,117,N,40,430,408.0,79,12
62124,117,N,34,408,414.0,50,12
62125,117,N,37,414,417.0,56,11
62126,117,N,34,417,410.0,52,11
62127,117,N,36,410,428.0,53,11
62128,117,N,31,428,415.0,48,12
62129,117,N,26,415,430.0,41,13
62130,117,N,36,430,423.0,54,11
62131,117,N,6,423,414.0,22,12
62132,117,N,34,414,422.0,51,11
62133,117,N,34,422,422.0,52,11
62134,117,N,6,422,416.0,23,12
62135,117,N,33,416,429.0,51,11
62136,117,N,5,429,422.0,23,13
62137,117,N,32,422,422.0,47,11
62138,117,N,22,422,421.0,37,11
62139,117,N,6,421,410.0,23,12
62140,117,N,36,410,427.0,54,11
62141,117,N,39,427,409.0,60,12
62142,117,N,33,409,416.0,50,12
62143,117,N,29,416,415.0,43,12
62144,117,N,34,415,408.0,52,12
62145,117,N,23,408,424.0,37,11
62146,117,N,35,424,417.0,52,11
62147,117,N,32,417,432.0,51,12
62148,117,N,35,432,430.0,51,11
62149,117,N,6,430,421.0,22,12
62150,117,N,35,421,431.0,52,11
62151,117,N,6,431,407.0,23,12
62152,117,N,32,407,421.0,47,11
62153,117,N,32,421,408.0,47,11
62154,117,N,33,408,416.0,76,12
62155,117,N,38,416,426.0,56,11
62156,117,N,40,426,420.0,77,12
62157,117,N,34,420,435.0,51,12
62158,117,N,36,435,429.0,53,11
62159,117,N,6,429,436.0,25,14
62160,117,N,36,436,440.0,53,11
62161,117,N,6,440,417.0,24,13
62162,117,N,30,417,429.0,44,11
62163,117,N,27,429,444.0,42,12
62164,117,N,36,444,428.0,53,11
62165,117,N,35,428,443.0,50,10
62166,117,N,33,443,426.0,47,12
62167,117,N,37,426,438.0,55,12
62168,117,N,33,438,448.0,51,12
62169,117,N,0,448,416.0,23,13
62170,117,N,34,416,448.0,51,12
62171,117,N,34,448,427.0,51,12
62172,117,N,32,427,432.0,48,11
62173,117,N,38,432,417.0,81,12
62174,117,N,36,417,419.0,54,12
62175,117,N,28,419,427.0,43,12
62176,117,N,6,427,417.0,23,12
62177,117,N,37,417,428.0,58,14
62178,117,N,26,428,426.0,38,11
62179,117,N,30,426,438.0,46,13
62180,117,N,37,438,439.0,55,11
62181,117,N,6,439,446.0,23,12
62182,117,N,24,446,445.0,36,10
62183,117,N,1,445,428.0,22,12
62184,117,N,29,428,435.0,45,12
62185,117,N,33,435,435.0,49,10
62186,117,N,35,435,418.0,54,12
62187,117,N,24,418,431.0,38,11
62188,117,N,1,431,414.0,23,12
62189,117,N,37,414,433.0,55,11
62190,117,N,37,433,441.0,55,11
62191,117,N,6,441,428.0,21,11
62192,117,N,33,428,452.0,48,11
62193,117,N,29,452,427.0,41,11
62194,117,N,34,427,441.0,53,12
62195,117,N,32,441,432.0,50,11
62196,117,N,6,432,431.0,22,12
62197,117,N,41,431,442.0,81,11
62198,117,N,28,442,430.0,44,12
62199,117,N,26,430,430.0,41,13
62200,117,N,26,430,446.0,38,11
62201,117,N,6,446,423.0,24,13
62202,117,N,31,423,430.0,47,12
62203,117,N,35,430,425.0,53,12
62204,117,N,5,425,420.0,22,13
62205,117,N,41,420,432.0,77,10
62206,117,N,6,432,413.0,22,12
62207,117,N,34,413,432.0,51,11
62208,117,N,24,432,419.0,39,11
62209,117,N,6,419,428.0,21,11
62210,117,N,32,428,437.0,47,11
62211,117,N,23,437,416.0,37,12
62212,117,N,34,416,434.0,48,11
62213,117,N,33,434,422.0,50,12
62214,117,N,5,422,431.0,23,13
62215,117,N,23,431,427.0,37,11
62216,117,N,37,427,428.0,55,12
62217,117,N,36,428,428.0,54,11
62218,117,N,6,428,409.0,23,12
62219,117,N,23,409,427.0,37,12
62220,117,N,38,427,419.0,79,11
62221,117,N,6,419,424.0,23,13
62222,117,N,31,424,424.0,46,12
62223,117,N,5,424,419.0,23,13
62224,117,N,32,419,420.0,50,11
62225,117,N,35,420,416.0,75,11
62226,117,N,6,416,408.0,22,12
62227,117,N,28,408,434.0,44,11
62228,117,N,6,434,417.0,22,12
62229,117,N,28,417,430.0,42,12
62230,117,N,37,430,431.0,54,11
62231,117,N,36,431,431.0,54,12
62232,117,N,35,431,428.0,54,11
62233,117,N,5,428,427.0,23,13
62234,117,N,37,427,437.0,55,11
62235,117,N,37,437,408.0,80,12
62236,117,N,40,408,423.0,76,11
62237,117,N,33,423,417.0,50,12
62238,117,N,38,417,411.0,81,13
62239,117,N,34,411,429.0,78,11
62240,117,N,28,429,420.0,45,12
62241,117,N,30,420,433.0,46,13
62242,117,N,6,433,415.0,22,12
62243,117,N,25,415,437.0,38,11
62244,117,N,39,437,421.0,79,11
62245,117,N,30,421,410.0,45,12
62246,117,N,33,410,424.0,52,11
62247,117,N,24,424,422.0,37,11
